"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/2000D.cpp", "C++", -1, -23, -7, -31
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/2000E.cpp", "C++", 61, 7, 3, 71
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/2013C.cpp", "C++", 59, 0, 4, 63
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/2020B.cpp", "C++", 40, 1, 4, 45
"Total", "-", 159, -15, 4, 148
