"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/478C.cpp", "C++", 52, 7, 2, 61
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/5C.cpp", "C++", 72, 6, 2, 80
"Total", "-", 124, 13, 4, 141
