"filename", "language", "C++", "Python", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/1338A.cpp", "C++", 25, 0, 0, 3, 28
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/1368B.cpp", "C++", 40, 0, 0, 3, 43
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/sort/1304C.cpp", "C++", 31, 0, 0, 5, 36
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/sort/1490F.cpp", "C++", 42, 0, 1, 3, 46
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/sort/1519C.cpp", "C++", 59, 0, 5, 3, 67
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/sort/1624D.cpp", "C++", 28, 0, 0, 3, 31
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/sort/1931E.cpp", "C++", 48, 0, 0, 5, 53
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/sort/289B.cpp", "C++", 30, 0, 0, 2, 32
"/home/kapusta/Документы/programming_tasks/smena/smena2/0000/a.cpp", "C++", 26, 0, 0, 2, 28
"/home/kapusta/Документы/programming_tasks/smena/smena2/0000/b.cpp", "C++", 98, 0, 14, 3, 115
"/home/kapusta/Документы/programming_tasks/smena/smena2/0000/b2.cpp", "C++", 86, 0, 0, 2, 88
"/home/kapusta/Документы/programming_tasks/smena/smena2/0000/stress_b.cpp", "C++", 186, 0, 35, 7, 228
"/home/kapusta/Документы/programming_tasks/smena/smena2/0001/a.cpp", "C++", 10, 0, 0, 2, 12
"/home/kapusta/Документы/programming_tasks/smena/smena2/0001/b.cpp", "C++", 18, 0, 0, 2, 20
"/home/kapusta/Документы/programming_tasks/smena/smena2/0001/c.cpp", "C++", 26, 0, 0, 2, 28
"/home/kapusta/Документы/programming_tasks/smena/smena2/0001/d.cpp", "C++", 38, 0, 0, 2, 40
"/home/kapusta/Документы/programming_tasks/smena/smena2/0001/e.cpp", "C++", 49, 0, 2, 3, 54
"/home/kapusta/Документы/programming_tasks/smena/smena2/0001/f.cpp", "C++", 65, 0, 16, 3, 84
"/home/kapusta/Документы/programming_tasks/smena/smena2/0001/f2.cpp", "C++", 49, 0, 10, 3, 62
"/home/kapusta/Документы/programming_tasks/smena/smena2/0010/a.cpp", "C++", 16, 0, 0, 2, 18
"/home/kapusta/Документы/programming_tasks/smena/smena2/0010/b.cpp", "C++", 15, 0, 0, 2, 17
"/home/kapusta/Документы/programming_tasks/smena/smena2/0010/b.py", "Python", 0, 2, 0, 1, 3
"/home/kapusta/Документы/programming_tasks/smena/smena2/0010/c.cpp", "C++", 31, 0, 0, 2, 33
"/home/kapusta/Документы/programming_tasks/smena/smena2/0010/d.cpp", "C++", 50, 0, 0, 2, 52
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/a.cpp", "C++", 36, 0, 0, 2, 38
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/b.cpp", "C++", 42, 0, 5, 3, 50
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/c.cpp", "C++", 33, 0, 0, 3, 36
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/d.cpp", "C++", 26, 0, 0, 2, 28
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/e.cpp", "C++", 30, 0, 0, 2, 32
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/f.cpp", "C++", 44, 0, 0, 2, 46
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/g.cpp", "C++", 48, 0, 0, 3, 51
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/h.cpp", "C++", 44, 0, 0, 3, 47
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/i.cpp", "C++", 33, 0, 0, 3, 36
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/j.cpp", "C++", 36, 0, 0, 2, 38
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/k.cpp", "C++", 53, 0, 0, 3, 56
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/l.cpp", "C++", 49, 0, 4, 3, 56
"/home/kapusta/Документы/programming_tasks/smena/smena2/0011/p.cpp", "C++", 22, 0, 0, 2, 24
"/home/kapusta/Документы/programming_tasks/smena/smena2/0100/a.cpp", "C++", 17, 0, 0, 3, 20
"/home/kapusta/Документы/programming_tasks/smena/smena2/0100/b.cpp", "C++", 55, 0, 0, 3, 58
"/home/kapusta/Документы/programming_tasks/smena/smena2/0100/c.cpp", "C++", 52, 0, 5, 4, 61
"/home/kapusta/Документы/programming_tasks/smena/smena2/0100/d.cpp", "C++", 67, 0, 0, 6, 73
"/home/kapusta/Документы/programming_tasks/smena/smena2/0100/d2.cpp", "C++", 66, 0, 0, 4, 70
"/home/kapusta/Документы/programming_tasks/smena/smena2/0100/e.cpp", "C++", 27, 0, 0, 2, 29
"Total", "-", 1846, 2, 97, 122, 2067
