"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/tinkoff/dynamic2/e2.cpp", "C++", 0, 0, 1, 1
"/home/kapusta/Документы/programming_tasks/tinkoff/dynamic2/h.cpp", "C++", 26, 0, 1, 27
"Total", "-", 26, 0, 2, 28
