"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/uts/0001/c2.cpp", "C++", -1, 0, -5, -6
"/home/kapusta/Документы/programming_tasks/uts/0001/c3.cpp", "C++", 104, 0, 7, 111
"/home/kapusta/Документы/programming_tasks/uts/0001/g.cpp", "C++", 74, 0, 3, 77
"/home/kapusta/Документы/programming_tasks/uts/0001/h.cpp", "C++", 36, 0, 3, 39
"Total", "-", 213, 0, 8, 221
