"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/dp/1753A2.cpp", "C++", 65, 1, 3, 69
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/dp/877B.cpp", "C++", 38, 0, 2, 40
"Total", "-", 103, 1, 5, 109
