"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/tinkoff/BFS&D/g.cpp", "C++", 53, 7, 8, 68
"/home/kapusta/Документы/programming_tasks/tinkoff/BFS&D/h.cpp", "C++", 72, 6, 7, 85
"/home/kapusta/Документы/programming_tasks/tinkoff/BFS&D/i.cpp", "C++", 71, 0, 9, 80
"Total", "-", 196, 13, 24, 233
