"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/915/a.cpp", "C++", 51, 0, 5, 56
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/929/a.cpp", "C++", 106, 4, 7, 117
"Total", "-", 157, 4, 12, 173
