"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/924/a.cpp", "C++", 81, 4, 10, 95
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/925/a.cpp", "C++", 150, 5, 12, 167
"Total", "-", 231, 9, 22, 262
