"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/921D1/a.cpp", "C++", 20, 0, 4, 24
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/923/a.cpp", "C++", 179, 9, 12, 200
"Total", "-", 199, 9, 16, 224
