"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/lomonosov/otb2024/e.cpp", "C++", 40, 3, 2, 45
"/home/kapusta/Документы/programming_tasks/lomonosov/otb2024/f.cpp", "C++", 34, 0, 3, 37
"Total", "-", 74, 3, 5, 82
