"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/tinkoff/BFS&D/j2.cpp", "C++", 5, 0, 1, 6
"/home/kapusta/Документы/programming_tasks/tinkoff/BFS&D/k.cpp", "C++", 9, 0, 2, 11
"Total", "-", 14, 0, 3, 17
