"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/geom/559A.cpp", "C++", 13, 0, 2, 15
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/geom/618C.cpp", "C++", 42, 0, 3, 45
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/geom/650A.cpp", "C++", 30, 0, 2, 32
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/geom/766B.cpp", "C++", 22, 0, 2, 24
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/geom/908C.cpp", "C++", 27, 0, 3, 30
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/geom/935C.cpp", "C++", 64, 1, 2, 67
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/geom/993A.cpp", "C++", 90, 4, 7, 101
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/1201C.cpp", "C++", 34, 0, 3, 37
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/1328C.cpp", "C++", 47, 0, 3, 50
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/1348B.cpp", "C++", 38, 0, 3, 41
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/1365C.cpp", "C++", 37, 0, 2, 39
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/1512D.cpp", "C++", 43, 0, 3, 46
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/479C.cpp", "C++", 25, 0, 2, 27
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/514A.cpp", "C++", 16, 0, 2, 18
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/nar/jad/515C.cpp", "C++", 56, 0, 2, 58
"/home/kapusta/Документы/programming_tasks/inform/binsearch/a.cpp", "C++", 22, 0, 2, 24
"/home/kapusta/Документы/programming_tasks/inform/binsearch/b.cpp", "C++", 11, 0, 3, 14
"/home/kapusta/Документы/programming_tasks/inform/binsearch/c.cpp", "C++", 42, 0, 2, 44
"/home/kapusta/Документы/programming_tasks/inform/matrix/a.cpp", "C++", 26, 0, 2, 28
"/home/kapusta/Документы/programming_tasks/inform/matrix/b.cpp", "C++", 35, 0, 2, 37
"/home/kapusta/Документы/programming_tasks/inform/matrix/c.cpp", "C++", 28, 0, 2, 30
"/home/kapusta/Документы/programming_tasks/inform/rec/a.cpp", "C++", 37, 0, 3, 40
"/home/kapusta/Документы/programming_tasks/inform/rec/b.cpp", "C++", 14, 0, 3, 17
"/home/kapusta/Документы/programming_tasks/inform/sort/a.cpp", "C++", 27, 0, 2, 29
"/home/kapusta/Документы/programming_tasks/inform/sort/b.cpp", "C++", 21, 0, 3, 24
"/home/kapusta/Документы/programming_tasks/inform/sort/c.cpp", "C++", 26, 0, 2, 28
"/home/kapusta/Документы/programming_tasks/inform/sort/d.cpp", "C++", 19, 0, 2, 21
"/home/kapusta/Документы/programming_tasks/inform/sort/e.cpp", "C++", 20, 0, 3, 23
"/home/kapusta/Документы/programming_tasks/inform/sort/puzz_cumin.cpp", "C++", 21, 0, 2, 23
"Total", "-", 2323, 6, 199, 2528
