"filename", "language", "C++", "Python", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/920/c3.cpp", "C++", 30, 0, 1, 1, 32
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/927/c3.cpp", "C++", 7, 0, 0, 2, 9
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/930/a.cpp", "C++", 89, 0, 35, 6, 130
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/931/a.cpp", "C++", 68, 0, 3, 3, 74
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/933/a.cpp", "C++", 165, 0, 3, 10, 178
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/CodeForcesER/162/a.cpp", "C++", 74, 0, 0, 6, 80
"/home/kapusta/Документы/programming_tasks/ITMO/a.cpp", "C++", -39, 0, -5, -2, -46
"/home/kapusta/Документы/programming_tasks/ITMO/b.cpp", "C++", -67, 0, -7, -4, -78
"/home/kapusta/Документы/programming_tasks/ITMO/c.cpp", "C++", -12, 0, 0, -4, -16
"/home/kapusta/Документы/programming_tasks/ITMO/c.py", "Python", 0, -2, 0, -1, -3
"/home/kapusta/Документы/programming_tasks/ITMO/d.cpp", "C++", -72, 0, -4, -2, -78
"/home/kapusta/Документы/programming_tasks/ITMO/e.cpp", "C++", -107, 0, -7, -6, -120
"/home/kapusta/Документы/programming_tasks/ITMO/otb/a.cpp", "C++", 39, 0, 5, 2, 46
"/home/kapusta/Документы/programming_tasks/ITMO/otb/b.cpp", "C++", 67, 0, 7, 4, 78
"/home/kapusta/Документы/programming_tasks/ITMO/otb/c.cpp", "C++", 12, 0, 0, 4, 16
"/home/kapusta/Документы/programming_tasks/ITMO/otb/c.py", "Python", 0, 2, 0, 1, 3
"/home/kapusta/Документы/programming_tasks/ITMO/otb/d.cpp", "C++", 72, 0, 4, 2, 78
"/home/kapusta/Документы/programming_tasks/ITMO/otb/e.cpp", "C++", 107, 0, 7, 6, 120
"/home/kapusta/Документы/programming_tasks/ITMO/otb/solver.cpp", "C++", 51, 0, 5, 7, 63
"/home/kapusta/Документы/programming_tasks/ITMO/zakl/a.cpp", "C++", 14, 0, 0, 1, 15
"/home/kapusta/Документы/programming_tasks/ITMO/zakl/b.cpp", "C++", 73, 0, 14, 6, 93
"/home/kapusta/Документы/programming_tasks/ITMO/zakl/c.cpp", "C++", 30, 0, 0, 3, 33
"/home/kapusta/Документы/programming_tasks/ITMO/zakl/d.cpp", "C++", 111, 0, 5, 5, 121
"/home/kapusta/Документы/programming_tasks/ITMO/zakl/e.cpp", "C++", 60, 0, 12, 5, 77
"/home/kapusta/Документы/programming_tasks/ITMO/zakl/f.cpp", "C++", 12, 0, 15, 2, 29
"/home/kapusta/Документы/programming_tasks/ITMO/zakl/g.cpp", "C++", 30, 0, 12, 3, 45
"/home/kapusta/Документы/programming_tasks/acmp/id121.cpp", "C++", 20, 0, 0, 1, 21
"/home/kapusta/Документы/programming_tasks/acmp/id554.cpp", "C++", 7, 0, 0, 1, 8
"/home/kapusta/Документы/programming_tasks/acmp/sorts.cpp", "C++", 121, 0, 6, 10, 137
"/home/kapusta/Документы/programming_tasks/primeTime/n1.cpp", "C++", 26, 0, 6, 1, 33
"/home/kapusta/Документы/programming_tasks/primeTime/n2.cpp", "C++", 46, 0, 4, 2, 52
"/home/kapusta/Документы/programming_tasks/primeTime/n5.cpp", "C++", 86, 0, 0, 7, 93
"/home/kapusta/Документы/programming_tasks/primeTime/n9.cpp", "C++", 38, 0, 1, 1, 40
"/home/kapusta/Документы/programming_tasks/sirius/00.cpp", "C++", 38, 0, 15, 4, 57
"/home/kapusta/Документы/programming_tasks/sirius/1/00.cpp", "C++", 29, 0, 4, 1, 34
"/home/kapusta/Документы/programming_tasks/sirius/a.cpp", "C++", 10, 0, 0, 1, 11
"/home/kapusta/Документы/programming_tasks/sirius/b.cpp", "C++", 16, 0, 0, 1, 17
"/home/kapusta/Документы/programming_tasks/sirius/c.cpp", "C++", 24, 0, 3, 1, 28
"/home/kapusta/Документы/programming_tasks/sirius/d.cpp", "C++", 18, 0, 3, 1, 22
"/home/kapusta/Документы/programming_tasks/sirius/e.cpp", "C++", 22, 0, 3, 1, 26
"/home/kapusta/Документы/programming_tasks/sirius/f.cpp", "C++", 27, 0, 7, 3, 37
"/home/kapusta/Документы/programming_tasks/sirius/g.cpp", "C++", 23, 0, 3, 1, 27
"/home/kapusta/Документы/programming_tasks/sirius/h.cpp", "C++", 26, 0, 3, 1, 30
"/home/kapusta/Документы/programming_tasks/sirius/i.cpp", "C++", 32, 0, 2, 1, 35
"/home/kapusta/Документы/programming_tasks/sirius/j.cpp", "C++", 24, 0, 3, 1, 28
"/home/kapusta/Документы/programming_tasks/sirius/k.cpp", "C++", 24, 0, 3, 1, 28
"/home/kapusta/Документы/programming_tasks/sirius/l.cpp", "C++", 32, 0, 0, 2, 34
"/home/kapusta/Документы/programming_tasks/sirius/m.cpp", "C++", 40, 0, 4, 8, 52
"/home/kapusta/Документы/programming_tasks/sirius/n.cpp", "C++", 28, 0, 0, 2, 30
"/home/kapusta/Документы/programming_tasks/sirius/o.cpp", "C++", 36, 0, 0, 1, 37
"/home/kapusta/Документы/programming_tasks/sirius/p.cpp", "C++", 20, 0, 4, 1, 25
"/home/kapusta/Документы/programming_tasks/sirius/q.cpp", "C++", 25, 0, 0, 3, 28
"Total", "-", 1652, 0, 179, 118, 1949
