"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/CodeForcesRound/CodeForcesER/162/a.cpp", "C++", 104, 20, 15, 139
"Total", "-", 104, 20, 15, 139
