"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/tinkoff/graph1/l.cpp", "C++", 60, 0, 1, 61
"/home/kapusta/Документы/programming_tasks/tinkoff/graph1/m.cpp", "C++", 92, 0, 2, 94
"Total", "-", 152, 0, 3, 155
