"filename", "language", "C++", "comment", "blank", "total"
"/home/kapusta/Документы/programming_tasks/tinkoff/BFS&D/i.cpp", "C++", 4, 0, 0, 4
"/home/kapusta/Документы/programming_tasks/tinkoff/BFS&D/j.cpp", "C++", 48, 1, 9, 58
"/home/kapusta/Документы/programming_tasks/tinkoff/BFS&D/j2.cpp", "C++", 44, 1, 7, 52
"Total", "-", 96, 2, 16, 114
